taxonomic_id,scientific_name,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma
252289,Botrylloides niger,Species,Animalia,NA,NA,NA,Ascidiacea,NA,Stolidobranchia,Styelidae,NA,NA,Botrylloides,Botrylloides niger,NA,NA,Chordata,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255042,Meyenaster gelatinosus,Species,Animalia,NA,NA,NA,Asteroidea,Ambuloasteroidea,Forcipulatida,Asteriidae,NA,NA,Meyenaster,Meyenaster gelatinosus,NA,Forcipulatacea,Echinodermata,Asterozoa,NA,Neoasteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256270,Uromunna ubiquita,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Munnidae,NA,NA,Uromunna,Uromunna ubiquita,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Asellota,NA,Janiroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
256965,Cymodoce japonica,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Sphaeromatidae,NA,NA,Cymodoce,Cymodoce japonica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Sphaeromatidea,NA,Sphaeromatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
257859,Erichsonella crenulata,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Erichsonella,Erichsonella crenulata,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259635,Califanthura squamosissima,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Paranthuridae,NA,NA,Califanthura,Califanthura squamosissima,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Anthuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
260378,Excorallana tricornis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Corallanidae,NA,NA,Excorallana,Excorallana tricornis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Cymothooidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
260565,Harrieta faxoni,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Sphaeromatidae,NA,NA,Harrieta,Harrieta faxoni,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Sphaeromatidea,NA,Sphaeromatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
261817,Paracerceis caudata,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Sphaeromatidae,NA,NA,Paracerceis,Paracerceis caudata,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Sphaeromatidea,NA,Sphaeromatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
261827,Paracerceis sculpta,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Sphaeromatidae,NA,NA,Paracerceis,Paracerceis sculpta,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Sphaeromatidea,NA,Sphaeromatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
261839,Paradella dianae,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Sphaeromatidae,NA,NA,Paradella,Paradella dianae,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Sphaeromatidea,NA,Sphaeromatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
261978,Pentidotea resecata,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Pentidotea,Pentidotea resecata,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267453,Gorgonia,Genus,Animalia,NA,NA,NA,Octocorallia,NA,Malacalcyonacea,Gorgoniidae,NA,NA,Gorgonia,NA,NA,NA,Cnidaria,Anthozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275232,Syngnathus scovelli,Species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Syngnathus,Syngnathus scovelli,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
276134,Gambusia holbrooki,Species,Animalia,NA,NA,NA,Teleostei,NA,Cyprinodontiformes,Poeciliidae,Poeciliinae,NA,Gambusia,Gambusia holbrooki,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
283090,Urocampus carinirostris,Species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Urocampus,Urocampus carinirostris,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
286778,Cladocora arbuscula,Species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Cladocoridae,NA,NA,Cladocora,Cladocora arbuscula,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290327,Manicina areolata,Species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Faviinae,NA,Manicina,Manicina areolata,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292944,Anthuroidea,Superfamily,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,NA,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Anthuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
325031,Brachysyllis,Genus,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Syllidae,NA,NA,Brachysyllis,NA,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333453,Exogone dispar,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Syllidae,Exogoninae,NA,Exogone,Exogone dispar,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334557,Platynereis bicanaliculata,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Nereididae,Nereidinae,NA,Platynereis,Platynereis bicanaliculata,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346012,Dissonidae,Family,Animalia,NA,NA,NA,Copepoda,NA,Siphonostomatoida,Dissonidae,NA,NA,NA,NA,NA,Podoplea,Arthropoda,Crustacea,Multicrustacea,Neocopepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366662,Pagurus brevidactylus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Paguridae,NA,NA,Pagurus,Pagurus brevidactylus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
366724,Pagurus maclaughlinae,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Paguridae,NA,NA,Pagurus,Pagurus maclaughlinae,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
366786,Pagurus samuelis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Paguridae,NA,NA,Pagurus,Pagurus samuelis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
367596,Dardanus venosus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Diogenidae,NA,NA,Dardanus,Dardanus venosus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
369177,Leptasterias hexactis,Species,Animalia,NA,NA,NA,Asteroidea,Ambuloasteroidea,Forcipulatida,Asteriidae,NA,NA,Leptasterias,Leptasterias hexactis,NA,Forcipulatacea,Echinodermata,Asterozoa,NA,Neoasteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370153,Rhipocephalus,Genus,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Udoteeae,Rhipocephalus,NA,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370445,Batillaria,Genus,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Batillariidae,NA,NA,Batillaria,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
373299,Udotea conglutinata,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Udoteeae,Udotea,Udotea conglutinata,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373717,Halimeda monile,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Halimedeae,Halimeda,Halimeda monile,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374715,Syringodium filiforme,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Syringodium,Syringodium filiforme,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374716,Syringodium isoetifolium,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Syringodium,Syringodium isoetifolium,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374720,Thalassia testudinum,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Hydrocharitaceae,NA,NA,Thalassia,Thalassia testudinum,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374722,Halophila engelmannii,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Hydrocharitaceae,NA,NA,Halophila,Halophila engelmannii,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377141,Canistrocarpus cervicornis,Species,Chromista,Harosa,NA,NA,Phaeophyceae,Dictyotophycidae,Dictyotales,Dictyotaceae,NA,Dictyoteae,Canistrocarpus,Canistrocarpus cervicornis,Heterokonta,NA,Ochrophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381797,Avrainvillea nigricans f. spongiosa,Forma,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Dichotomosiphonaceae,NA,NA,Avrainvillea,Avrainvillea nigricans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Avrainvillea nigricans f. spongiosa
382003,Chitonida,Order,Animalia,NA,NA,NA,Polyplacophora,Neoloricata,Chitonida,NA,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382524,Rhipocephalus phoenix f. brevifolius,Forma,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Udoteeae,Rhipocephalus,Rhipocephalus phoenix,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhipocephalus phoenix f. brevifolius
386549,Cryptoconchus floridanus,Species,Animalia,NA,NA,NA,Polyplacophora,Neoloricata,Chitonida,Acanthochitonidae,Acanthochitoninae,NA,Cryptoconchus,Cryptoconchus floridanus,NA,NA,Mollusca,NA,NA,NA,Acanthochitonina,NA,Cryptoplacoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
394269,Argopecten purpuratus,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Pectinida,Pectinidae,Pectininae,Aequipectinini,Argopecten,Argopecten purpuratus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Pectinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
394864,Caprella californica,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella californica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
395176,Penaeus aztecus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Penaeidae,NA,NA,Penaeus,Penaeus aztecus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Dendrobranchiata,NA,Penaeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
396707,Petrolisthes armatus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Porcellanidae,NA,NA,Petrolisthes,Petrolisthes armatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Galatheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
397024,Boonea bisuturalis,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,NA,NA,Boonea,Boonea bisuturalis,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
397026,Brachidontes exustus,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Brachidontinae,NA,Brachidontes,Brachidontes exustus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
397040,Chione cancellata,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Venerida,Veneridae,Venerinae,NA,Chione,Chione cancellata,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Veneroidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA
403903,Salicornia,Genus,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Caryophyllales,Amaranthaceae,NA,NA,Salicornia,NA,Streptophyta,Caryophyllanae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404078,Tedania ignis,Species,Animalia,NA,NA,NA,Demospongiae,Heteroscleromorpha,Poecilosclerida,Tedaniidae,NA,NA,Tedania,Tedania ignis,NA,NA,Porifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411814,Pseudomelatomidae,Family,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Pseudomelatomidae,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
413385,Prisogaster niger,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Prisogasterinae,NA,Prisogaster,Prisogaster niger,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
413409,Lithopoma phoebium,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Lithopoma,Lithopoma phoebium,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
413459,Lirularia,Genus,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Trochidae,Umboniinae,NA,Lirularia,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
413481,Arene,Genus,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Areneidae,NA,NA,Arene,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
415424,Globosolembos,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Globosolembos,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
415649,Mithraculus,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
416054,Tethygeneia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pontogeneiidae,NA,NA,Tethygeneia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Calliopioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA
416187,Tolypella nidifica,Species,Plantae,Viridiplantae,Charophyta,NA,Charophyceae,NA,Charales,Characeae,NA,NA,Tolypella,Tolypella nidifica,Streptophyta,NA,NA,NA,NA,NA,Charineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416205,Myriophyllum spicatum,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Saxifragales,Haloragaceae,NA,NA,Myriophyllum,Myriophyllum spicatum,Streptophyta,Saxifraganae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416212,Potamogeton perfoliatus,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Potamogetonaceae,NA,NA,Potamogeton,Potamogeton perfoliatus,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416218,Ruppia cirrhosa,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Ruppiaceae,NA,NA,Ruppia,Ruppia cirrhosa,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416222,Zannichellia palustris,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Potamogetonaceae,NA,NA,Zannichellia,Zannichellia palustris,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417036,Stylochus ellipticus,Species,Animalia,NA,NA,NA,NA,NA,Polycladida,Stylochidae,NA,NA,Stylochus,Stylochus ellipticus,NA,NA,Platyhelminthes,Rhabditophora,NA,NA,Acotylea,NA,Stylochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419347,Diodora sayi,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Lepetellida,Fissurellidae,Fissurellideinae,NA,Diodora,Diodora sayi,NA,NA,Mollusca,NA,NA,NA,NA,NA,Fissurelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419471,Arene cruentata,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Areneidae,NA,NA,Arene,Arene cruentata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419483,Eulithidium affine,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Phasianellidae,NA,NA,Eulithidium,Eulithidium affine,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419487,Eulithidium thalassicola,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Phasianellidae,NA,NA,Eulithidium,Eulithidium thalassicola,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419499,Lithopoma tectum,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Lithopoma,Lithopoma tectum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419522,Cerithium lutosum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium lutosum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419523,Cerithium muscarum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium muscarum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419538,Finella dubia,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Scaliolidae,NA,NA,Finella,Finella dubia,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419546,Vermicularia knorrii,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Turritellidae,Turritellinae,NA,Vermicularia,Vermicularia knorrii,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419588,Caecum floridanum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Caecidae,Caecinae,NA,Caecum,Caecum floridanum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419645,Zebina browniana,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Zebinidae,NA,NA,Zebina,Zebina browniana,NA,NA,Mollusca,NA,NA,NA,NA,NA,Rissooidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419701,Calyptraea centralis,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Calyptraeidae,NA,NA,Calyptraea,Calyptraea centralis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Calyptraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419704,Crepidula maculosa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Calyptraeidae,NA,NA,Crepidula,Crepidula maculosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Calyptraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419806,Epitonium candeanum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Epitoniidae,NA,NA,Epitonium,Epitonium candeanum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Epitonioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
419969,Gemophos tinctus,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Pisaniidae,NA,NA,Gemophos,Gemophos tinctus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
420149,Prunum apicinum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Marginellidae,Pruninae,NA,Prunum,Prunum apicinum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Volutoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
420414,Rissoella caribaea,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Rissoellidae,NA,NA,Rissoella,Rissoella caribaea,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Rissoelloidea,NA,Acteonimorpha,NA,NA,NA,NA,NA,NA,NA
420437,Boonea impressa,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,NA,NA,Boonea,Boonea impressa,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
420483,Turbonilla dalli,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,Turbonillinae,NA,Turbonilla,Turbonilla dalli,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
420514,Japonactaeon punctostriatus,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Acteonidae,NA,NA,Japonactaeon,Japonactaeon punctostriatus,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Acteonoidea,NA,Acteonimorpha,NA,NA,NA,NA,NA,NA,NA
420524,Haminoea antillarum,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haminoea,Haminoea antillarum,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
420526,Haminoea succinea,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haminoea,Haminoea succinea,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
420705,Modiolus americanus,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Modiolidae,Modiolinae,NA,Modiolus,Modiolus americanus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
420707,Musculus lateralis,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Musculus,Musculus lateralis,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
420721,Lunarca ovalis,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Arcida,Arcidae,NA,NA,Lunarca,Lunarca ovalis,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Arcoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
420736,Isognomon alatus,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Ostreida,Isognomonidae,NA,NA,Isognomon,Isognomon alatus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Pterioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
